@timestamp,@message
2020-07-27 21:33:00.926,"REPORT RequestId: 05a8d8e9-e9c2-45fb-9c0a-81930d1d7435	Duration: 301.00 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 81 MB	
"
2020-07-27 21:33:00.638,"us-east-1
"
2020-07-27 21:33:00.633,"b'3.92.191.70
'
"
2020-07-27 21:33:00.628,"169.254.33.45
"
2020-07-27 21:33:00.628,"169.254.76.1
"
2020-07-27 21:33:00.626,"MemTotal:192480kB,MemFree:42096kB,MemAvailable:129164kB,Buffers:13436kB,Cached:75644kB,SwapCached:0kB,Active:70164kB,Inactive:58040kB,Active(anon):39108kB,Inactive(anon):52kB,Active(file):31056kB,Inactive(file):57988kB,Unevictable:0kB,Mlocked:0kB,SwapTotal:0kB,SwapFree:0kB,Dirty:16kB,Writeback:0kB,AnonPages:39160kB,Mapped:39292kB,Shmem:52kB,Slab:14660kB,SReclaimable:5616kB,SUnreclaim:9044kB,KernelStack:1292kB,PageTables:1104kB,NFS_Unstable:0kB,Bounce:0kB,WritebackTmp:0kB,CommitLimit:96240kB,Committed_AS:404752kB,VmallocTotal:34359738367kB,VmallocUsed:0kB,VmallocChunk:0kB,AnonHugePages:0kB,ShmemHugePages:0kB,ShmemPmdMapped:0kB,HugePages_Total:0,HugePages_Free:0,HugePages_Rsvd:0,HugePages_Surp:0,Hugepagesize:2048kB,DirectMap4k:16384kB,DirectMap2M:196608kB
"
2020-07-27 21:33:00.626,"processor: 0;vendor_id: GenuineIntel;cpu family: 6;model: 62;model name: Intel(R) Xeon(R) Processor @ 2.50GHz;stepping: 4;microcode: 0x1;cpu MHz: 2500.012;cache size: 33792 KB;physical id: 0;siblings: 2;core id: 0;cpu cores: 2;apicid: 0;initial apicid: 0;fpu: yes;fpu_exception: yes;cpuid level: 13;wp: yes;flags: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti ssbd ibrs ibpb stibp fsgsbase tsc_adjust smep erms smap xsaveopt arat md_clear arch_capabilities;bugs: cpu_meltdown spectre_v1 spectre_v2 spec_store_bypass l1tf mds swapgs;bogomips: 5000.02;clflush size: 64;cache_alignment: 64;address sizes: 46 bits physical, 48 bits virtual;power management:;;processor: 1;vendor_id: GenuineIntel;cpu family: 6;model: 62;model name: Intel(R) Xeon(R) Processor @ 2.50GHz;stepping: 4;microcode: 0x1;cpu MHz: 2500.012;cache size: 33792 KB;physical id: 0;siblings: 2;core id: 1;cpu cores: 2;apicid: 1;initial apicid: 1;fpu: yes;fpu_exception: yes;cpuid level: 13;wp: yes;flags: fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti ssbd ibrs ibpb stibp fsgsbase tsc_adjust smep erms smap xsaveopt arat md_clear arch_capabilities;bugs: cpu_meltdown spectre_v1 spectre_v2 spec_store_bypass l1tf mds swapgs;bogomips: 5000.02;clflush size: 64;cache_alignment: 64;address sizes: 46 bits physical, 48 bits virtual;power management:;;
"
2020-07-27 21:33:00.626,"8646.00,17276.52
"
2020-07-27 21:33:00.622,"START RequestId: 05a8d8e9-e9c2-45fb-9c0a-81930d1d7435 Version: $LATEST
"
2020-07-27 21:27:59.976,"END RequestId: 21d59ea1-77e6-46a7-a0d1-b801f407bc03
"
2020-07-27 21:27:59.976,"REPORT RequestId: 21d59ea1-77e6-46a7-a0d1-b801f407bc03	Duration: 334.85 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 81 MB	
"
2020-07-27 21:27:59.702,"b'3.92.191.70
'
"
2020-07-27 21:27:59.702,"us-east-1
"
2020-07-27 21:27:59.645,"169.254.33.45
"
2020-07-27 21:27:59.645,"169.254.76.1
"
2020-07-27 21:27:59.643,"MemTotal:192480kB,MemFree:42300kB,MemAvailable:129280kB,Buffers:13368kB,Cached:75636kB,SwapCached:0kB,Active:70100kB,Inactive:58016kB,Active(anon):39104kB,Inactive(anon):52kB,Active(file):30996kB,Inactive(file):57964kB,Unevictable:0kB,Mlocked:0kB,SwapTotal:0kB,SwapFree:0kB,Dirty:24kB,Writeback:0kB,AnonPages:39124kB,Mapped:39292kB,Shmem:52kB,Slab:14608kB,SReclaimable:5612kB,SUnreclaim:8996kB,KernelStack:1296kB,PageTables:1104kB,NFS_Unstable:0kB,Bounce:0kB,WritebackTmp:0kB,CommitLimit:96240kB,Committed_AS:404752kB,VmallocTotal:34359738367kB,VmallocUsed:0kB,VmallocChunk:0kB,AnonHugePages:0kB,ShmemHugePages:0kB,ShmemPmdMapped:0kB,HugePages_Total:0,HugePages_Free:0,HugePages_Rsvd:0,HugePages_Surp:0,Hugepagesize:2048kB,DirectMap4k:16384kB,DirectMap2M:196608kB
"
